date,breadth,sma_cross,rsi5,wma_iwma,composite,eq_wt,next_ret,bil_ret,variant
2017-11-30,1.0,1.0,0.4432254553849883,0.0,0.6108063638462471,0.6108063638462471,0.020064782641225465,0.000743758628905633,C: 50d bin@60%
2017-12-29,1.0,1.0,0.8418185606651596,1.0,0.9604546401662899,0.9604546401662899,0.05465450027193541,0.0013130445878672958,C: 50d bin@60%
2018-01-31,1.0,1.0,0.42643277216920417,0.0,0.6066081930423011,0.6066081930423011,-0.05049359573047496,0.000831396749592983,C: 50d bin@60%
2018-02-28,0.0,1.0,0.369927539571152,1.0,0.592481884892788,0.592481884892788,-0.006597402192731083,0.0013016904279326003,C: 50d bin@60%
2018-03-29,0.0,1.0,0.5375296954801752,0.0,0.3843824238700438,0.3843824238700438,0.005634902427271271,0.0010383531473283636,C: 50d bin@60%
2018-04-30,0.0,1.0,0.4299638719305879,0.0,0.35749096798264696,0.35749096798264696,-0.018610972934015257,0.0014985357087087259,C: 50d bin@60%
2018-05-31,0.0,1.0,0.3217793061643687,0.0,0.3304448265410922,0.3304448265410922,-0.02186075788198305,0.0014869726525497118,C: 50d bin@60%
2018-06-29,0.0,0.0,0.46849879902471664,0.0,0.11712469975617916,0.25,0.02857138611580967,0.0013889637773825125,C: 50d bin@60%
2018-07-31,1.0,0.0,0.6777003112567825,1.0,0.6694250778141957,0.6694250778141957,-0.02304528627637259,0.001585445180863898,C: 50d bin@60%
2018-08-31,0.0,0.0,0.4349313317906429,1.0,0.35873283294766073,0.35873283294766073,0.004422838503301385,0.001399971012127521,C: 50d bin@60%
2018-09-28,0.0,0.0,0.4635997793928483,0.0,0.11589994484821207,0.25,-0.0796812037324941,0.001706221493938953,C: 50d bin@60%
2018-10-31,0.0,0.0,0.5235868931732768,0.0,0.1308967232933192,0.25,0.014354352227821554,0.0018594692513889122,C: 50d bin@60%
2018-11-30,0.0,0.0,0.5496383669853063,1.0,0.3874095917463266,0.3874095917463266,-0.048975459280952705,0.0018274145095587002,C: 50d bin@60%
2018-12-31,0.0,0.0,0.5580194408936158,1.0,0.3895048602234039,0.3895048602234039,0.07530971433018774,0.001749146364480536,C: 50d bin@60%
2019-01-31,1.0,0.0,0.7730000388515309,1.0,0.6932500097128828,0.6932500097128828,0.01573571297562748,0.0018484976006734044,C: 50d bin@60%
2019-02-28,1.0,0.0,0.5126025136789106,1.0,0.6281506284197277,0.6281506284197277,0.009600613778538714,0.001749658313532132,C: 50d bin@60%
2019-03-29,1.0,1.0,0.5595546553907017,0.0,0.6398886638476754,0.6398886638476754,0.028095959782796998,0.0019251687312740184,C: 50d bin@60%
2019-04-30,1.0,1.0,0.6032842138943443,0.0,0.6508210534735861,0.6508210534735861,-0.056127694862272426,0.0021216723866521736,C: 50d bin@60%
2019-05-31,0.0,1.0,0.3428817827485905,0.0,0.33572044568714765,0.33572044568714765,0.05953735708807906,0.001815477498966045,C: 50d bin@60%
2019-06-28,1.0,1.0,0.6882775277450952,0.0,0.6720693819362737,0.6720693819362737,-0.017322470565051318,0.0018045595442239826,C: 50d bin@60%
2019-07-31,0.0,1.0,0.16390925374905818,0.0,0.2909773134372645,0.2909773134372645,-0.02393904541300107,0.0016946108862112563,C: 50d bin@60%
2019-08-30,0.0,1.0,0.6870411319711426,1.0,0.6717602829927857,0.6717602829927857,0.02675599768336312,0.0016183959715623253,C: 50d bin@60%
2019-09-30,1.0,1.0,0.4370361290346833,0.0,0.6092590322586708,0.6092590322586708,0.030835863813202247,0.0016071077805956957,C: 50d bin@60%
2019-10-31,1.0,1.0,0.6073702022155434,1.0,0.9018425505538858,0.9018425505538858,0.009901068079772202,0.0010830030416779657,C: 50d bin@60%
2019-11-29,1.0,1.0,0.4033439280101996,1.0,0.85083598200255,0.85083598200255,0.041406895544237265,0.0011155464954057948,C: 50d bin@60%
2019-12-31,1.0,1.0,0.6620571231720015,1.0,0.9155142807930003,0.9155142807930003,-0.034202053160656054,0.0012027682718174226,C: 50d bin@60%
2020-01-31,0.0,1.0,0.1800807709488406,0.0,0.29502019273721014,0.29502019273721014,-0.06661035277848804,0.0011816118484022642,C: 50d bin@60%
2020-02-28,0.0,1.0,0.08496564153359629,0.0,0.27124141038339905,0.27124141038339905,-0.14972899433856957,0.002044736984134987,C: 50d bin@60%
2020-03-31,0.0,0.0,0.5868105982602138,1.0,0.3967026495650534,0.3967026495650534,0.06374487988506439,-0.00019569869517255256,C: 50d bin@60%
2020-04-30,0.0,0.0,0.5962284019954369,1.0,0.39905710049885923,0.39905710049885923,0.045942480640142946,-0.00017559623035179328,C: 50d bin@60%
2020-05-29,1.0,0.0,0.7563294549962652,1.0,0.6890823637490663,0.6890823637490663,0.044396849449296116,0.0,C: 50d bin@60%
2020-06-30,1.0,0.0,0.47522824577807077,0.0,0.3688070614445177,0.3688070614445177,0.040240529990371865,0.00010952244887496576,C: 50d bin@60%
2020-07-31,1.0,0.0,0.3463124941373175,0.0,0.33657812353432937,0.33657812353432937,0.04157394110505375,0.0,C: 50d bin@60%
2020-08-31,1.0,1.0,0.4493972312480079,1.0,0.8623493078120019,0.8623493078120019,-0.018356365736929003,-0.00021843424689171886,C: 50d bin@60%
2020-09-30,0.0,1.0,0.5136518393189461,1.0,0.6284129598297366,0.6284129598297366,-0.02043925493037957,0.0001089475897546599,C: 50d bin@60%
2020-10-30,0.0,1.0,0.19676062270681002,0.0,0.2991901556767025,0.2991901556767025,0.12608222780945222,-0.00010893572147030461,C: 50d bin@60%
2020-11-30,1.0,1.0,0.4642858012088143,1.0,0.8660714503022036,0.8660714503022036,0.055436063742148045,3.286031432447878e-05,C: 50d bin@60%
2020-12-31,1.0,1.0,0.6416392975449028,1.0,0.9104098243862258,0.9104098243862258,0.0028280250726382405,0.0,C: 50d bin@60%
2021-01-29,0.0,1.0,0.22807572170799945,0.0,0.30701893042699985,0.30701893042699985,0.019740679599657307,-0.00010962857720686614,C: 50d bin@60%
2021-02-26,0.0,1.0,0.1595898355942718,0.0,0.28989745889856794,0.28989745889856794,0.017330348487208935,-0.00010944498482290399,C: 50d bin@60%
2021-03-31,1.0,1.0,0.4817092619041661,1.0,0.8704273154760416,0.8704273154760416,0.025552645983651257,0.0,C: 50d bin@60%
2021-04-30,1.0,1.0,0.3739587355721551,1.0,0.8434896838930388,0.8434896838930388,0.030924338494245474,-0.0001091635140322289,C: 50d bin@60%
2021-05-28,1.0,1.0,0.7631588860164317,1.0,0.9407897215041079,0.9407897215041079,-0.0037825068000503226,-0.0002184486914600381,C: 50d bin@60%
2021-06-30,0.0,1.0,0.36641277170253034,1.0,0.5916031929256326,0.5916031929256326,-0.016518792356568168,-0.00010949283291616929,C: 50d bin@60%
2021-07-30,0.0,1.0,0.4834827355122266,1.0,0.6208706838780567,0.6208706838780567,0.014497979815520923,-0.0001089176656821067,C: 50d bin@60%
2021-08-31,1.0,1.0,0.6828634820306447,1.0,0.9207158705076612,0.9207158705076612,-0.0343326210874223,0.00010892953003227568,C: 50d bin@60%
2021-09-30,0.0,1.0,0.2617521463390118,0.0,0.31543803658475295,0.31543803658475295,0.029958549906353493,-0.0001089176656821067,C: 50d bin@60%
2021-10-29,1.0,1.0,0.4493486232742614,0.0,0.6123371558185653,0.6123371558185653,-0.041878361714310475,-0.00021922924283213074,C: 50d bin@60%
2021-11-30,0.0,1.0,0.13032623804903792,0.0,0.2825815595122595,0.2825815595122595,0.033449134890122245,0.0,C: 50d bin@60%
2021-12-31,0.0,0.0,0.6314602169762132,1.0,0.4078650542440533,0.4078650542440533,-0.025539622458089384,0.0,C: 50d bin@60%
2022-01-31,0.0,0.0,0.5514160815774203,0.0,0.13785402039435507,0.25,-0.03340705664967192,-0.00021868996488139114,C: 50d bin@60%
2022-02-28,0.0,0.0,0.3549083577521891,0.0,0.08872708943804727,0.25,-0.0019095999140366082,0.000459603955335508,C: 50d bin@60%
2022-03-31,0.0,0.0,0.4828974247678069,1.0,0.3707243561919517,0.3707243561919517,-0.06696002619832764,-0.00010912292085363262,C: 50d bin@60%
2022-04-29,0.0,0.0,0.3380567639275574,0.0,0.08451419098188935,0.25,0.018043989298549556,0.0003281875200651374,C: 50d bin@60%
2022-05-31,0.0,0.0,0.7783936511488204,1.0,0.44459841278720513,0.44459841278720513,-0.07804088510029039,0.0007770003208391607,C: 50d bin@60%
2022-06-30,0.0,0.0,0.3998732919610004,1.0,0.3499683229902501,0.3499683229902501,0.03377778309208912,0.0003604805390371446,C: 50d bin@60%
2022-07-29,0.0,0.0,0.7651343765995011,1.0,0.4412835941498753,0.4412835941498753,-0.048366352554612635,0.0019371168098052394,C: 50d bin@60%
2022-08-31,0.0,0.0,0.20289278805889224,0.0,0.05072319701472306,0.25,-0.09622758681592491,0.002067595628004959,C: 50d bin@60%
2022-09-30,0.0,0.0,0.2588948123916896,0.0,0.0647237030979224,0.25,0.03524092072127183,0.0015853644172227899,C: 50d bin@60%
2022-10-31,0.0,0.0,0.5458487890941239,1.0,0.386462197273531,0.386462197273531,0.13375197841516706,0.0031521032698698104,C: 50d bin@60%
2022-11-30,1.0,0.0,0.782368291722339,1.0,0.6955920729305848,0.6955920729305848,-0.023095930911740004,0.0036256586414582515,C: 50d bin@60%
2022-12-30,1.0,0.0,0.44804928521839216,1.0,0.612012321304598,0.612012321304598,0.08923087355145354,0.00284259161025191,C: 50d bin@60%
2023-01-31,1.0,1.0,0.5607463094841677,0.0,0.6401865773710419,0.6401865773710419,-0.045197814733555,0.003457735108419513,C: 50d bin@60%
2023-02-28,0.0,1.0,0.2970624086919082,0.0,0.32426560217297706,0.32426560217297706,0.030642438305638287,0.003990992901821144,C: 50d bin@60%
2023-03-31,1.0,1.0,0.8502321893939583,1.0,0.9625580473484896,0.9625580473484896,0.018659019838512814,0.003630387128545909,C: 50d bin@60%
2023-04-28,1.0,1.0,0.6057248919881038,0.0,0.6514312229970259,0.6514312229970259,-0.037439635115500525,0.0037515871605200424,C: 50d bin@60%
2023-05-31,0.0,1.0,0.2552410047194553,0.0,0.31381025117986383,0.31381025117986383,0.04613121900323325,0.004606369567875079,C: 50d bin@60%
2023-06-30,1.0,1.0,0.6088311718758886,1.0,0.9022077929689721,0.9022077929689721,0.03921167111591828,0.003859969695404697,C: 50d bin@60%
2023-07-31,1.0,1.0,0.7468508534394168,1.0,0.9367127133598542,0.9367127133598542,-0.047507308847591134,0.00496685829918464,C: 50d bin@60%
2023-08-31,0.0,1.0,0.5614538672961332,1.0,0.6403634668240333,0.6403634668240333,-0.035098632547818864,0.00399111392947149,C: 50d bin@60%
2023-09-29,0.0,1.0,0.3033352298744748,0.0,0.3258338074686187,0.3258338074686187,-0.031269816379740134,0.004309323102291263,C: 50d bin@60%
2023-10-31,0.0,0.0,0.46883399404721016,0.0,0.11720849851180254,0.25,0.08278437105010172,0.00468231727045465,C: 50d bin@60%
2023-11-30,1.0,0.0,0.7087399321214518,1.0,0.6771849830303629,0.6771849830303629,0.04978101319012129,0.004274992228504582,C: 50d bin@60%
2023-12-29,1.0,1.0,0.7810721483399666,1.0,0.9452680370849916,0.9452680370849916,-0.017241403903832553,0.004267280993232481,C: 50d bin@60%
2024-01-31,1.0,1.0,0.4958398940566079,1.0,0.873959973514152,0.873959973514152,0.030302993650321408,0.004443332669871403,C: 50d bin@60%
2024-02-29,1.0,1.0,0.553407195544601,1.0,0.8883517988861502,0.8883517988861502,0.03308827471401243,0.004101954852963052,C: 50d bin@60%
2024-03-28,1.0,1.0,0.6745779131098902,1.0,0.9186444782774725,0.9186444782774725,-0.02434910751075514,0.004321779737358256,C: 50d bin@60%
2024-04-30,0.0,1.0,0.46221879383748865,1.0,0.6155546984593722,0.6155546984593722,0.039546975004936424,0.004573018548527097,C: 50d bin@60%
2024-05-31,1.0,1.0,0.46513003071867276,0.0,0.6162825076796682,0.6162825076796682,-0.004470756113060914,0.003992931580336867,C: 50d bin@60%
2024-06-28,0.0,1.0,0.4984814955936209,0.0,0.37462037389840525,0.37462037389840525,0.021644971300351923,0.004508185734526604,C: 50d bin@60%
2024-07-31,1.0,1.0,0.6360782988671587,1.0,0.9090195747167897,0.9090195747167897,0.027081803482430944,0.004617016895472004,C: 50d bin@60%
2024-08-30,1.0,1.0,0.6698116647717844,1.0,0.9174529161929461,0.9174529161929461,0.026367789625708626,0.004222202853911616,C: 50d bin@60%
2024-09-30,1.0,1.0,0.633761980473332,1.0,0.908440495118333,0.908440495118333,-0.046487247774912754,0.003948147672365954,C: 50d bin@60%
2024-10-31,0.0,1.0,0.2179486508725961,0.0,0.304487162718149,0.304487162718149,-0.00274929851935779,0.003707023693368061,C: 50d bin@60%
2024-11-29,0.0,1.0,0.7067809731048702,1.0,0.6766952432762176,0.6766952432762176,-0.027643216951110827,0.004031356713610101,C: 50d bin@60%
2024-12-31,0.0,1.0,0.27099015669910914,1.0,0.5677475391747773,0.5677475391747773,0.034892628589473285,0.0035000257965673853,C: 50d bin@60%
2025-01-31,0.0,0.0,0.5643151271716493,1.0,0.39107878179291233,0.39107878179291233,0.024824028800171982,0.0032377236854890246,C: 50d bin@60%
2025-02-28,1.0,1.0,0.38355384539385345,0.0,0.5958884613484634,0.5958884613484634,0.0023499784098663934,0.0032702702467946043,C: 50d bin@60%
2025-03-31,0.0,1.0,0.2397224064359537,0.0,0.30993060160898844,0.30993060160898844,0.027051406794778243,0.00340228874001558,C: 50d bin@60%
2025-04-30,1.0,1.0,0.8275077705878272,1.0,0.9568769426469568,0.9568769426469568,0.04442487929604666,0.0036319136258065043,C: 50d bin@60%
2025-05-30,1.0,1.0,0.543182978939111,1.0,0.8857957447347777,0.8857957447347777,0.039110466690933654,0.003347102709620353,C: 50d bin@60%
2025-06-30,1.0,1.0,0.752164428694061,1.0,0.9380411071735153,0.9380411071735153,-0.011158522917855573,0.0035656559148040667,C: 50d bin@60%
2025-07-31,0.0,1.0,0.23756141598606745,0.0,0.3093903539965169,0.3093903539965169,0.04115507164168419,0.00370778042207931,C: 50d bin@60%
2025-08-29,1.0,1.0,0.45104854558020946,0.0,0.6127621363950524,0.6127621363950524,0.03618107013575056,0.003302532999598151,C: 50d bin@60%
2025-09-30,1.0,1.0,0.6785022763415418,0.0,0.6696255690853854,0.6696255690853854,0.020612118543539282,0.003510575007361405,C: 50d bin@60%
2025-10-31,1.0,1.0,0.4493530839316698,1.0,0.8623382709829175,0.8623382709829175,0.0021099860603555065,0.0028756202974724587,C: 50d bin@60%
2025-11-28,1.0,1.0,0.6949293355043216,1.0,0.9237323338760803,0.9237323338760803,0.02559720199579041,0.0033519540835871275,C: 50d bin@60%
2025-12-31,1.0,1.0,0.5642295455196313,1.0,0.8910573863799078,0.8910573863799078,0.05437213876383806,0.002954689967882951,C: 50d bin@60%
2026-01-30,1.0,1.0,0.4813604610930859,1.0,0.8703401152732715,0.8703401152732715,0.05185078033681445,0.002670306885627971,C: 50d bin@60%
2026-02-27,1.0,1.0,0.6396456150274931,1.0,0.9099114037568733,0.9099114037568733,,0.0,C: 50d bin@60%
2016-01-29,0.0,0.0,0.6844575514357458,1.0,0.42111438785893646,0.42111438785893646,-0.024592372887258462,0.0,D: 50d bin@70%
2016-02-29,0.0,0.0,0.48904324546125394,1.0,0.37226081136531347,0.37226081136531347,0.08194011277774238,0.0,D: 50d bin@70%
2016-03-31,1.0,0.0,0.5677945828543945,1.0,0.6419486457135987,0.6419486457135987,0.0253294215845552,0.00043786511227805747,D: 50d bin@70%
2016-04-29,1.0,0.0,0.40131202398368615,0.0,0.3503280059959215,0.3503280059959215,-0.01210498887798217,0.0,D: 50d bin@70%
2016-05-31,0.0,1.0,0.6107490991495418,1.0,0.6526872747873854,0.6526872747873854,-0.007840212089571752,-0.0002190934050421145,D: 50d bin@70%
2016-06-30,0.0,1.0,0.568754063493389,0.0,0.39218851587334724,0.39218851587334724,0.04158112542635917,0.000437769382719555,D: 50d bin@70%
2016-07-29,1.0,1.0,0.7878082687278527,1.0,0.9469520671819631,0.9469520671819631,0.00714638550360247,0.0,D: 50d bin@70%
2016-08-31,1.0,1.0,0.30481358602152836,0.0,0.5762033965053821,0.5762033965053821,0.014925186261598,0.0002190455260566715,D: 50d bin@70%
2016-09-30,0.0,1.0,0.5389533361865491,0.0,0.38473833404663726,0.38473833404663726,-0.017598515842127904,0.0002188949325874212,D: 50d bin@70%
2016-10-31,0.0,1.0,0.3576428121424615,0.0,0.3394107030356154,0.3394107030356154,-0.020368188487622785,-0.00043779665673970847,D: 50d bin@70%
2016-11-30,0.0,1.0,0.5440820077073009,1.0,0.6360205019268252,0.6360205019268252,0.01855399858886342,0.00021884023502938277,D: 50d bin@70%
2016-12-30,0.0,1.0,0.6076422460563876,1.0,0.6519105615140969,0.6519105615140969,0.038242088769004035,0.0004374820858628059,D: 50d bin@70%
2017-01-31,1.0,1.0,0.5394777508159065,1.0,0.8848694377039766,0.8848694377039766,0.011480347044480865,0.0005034537047237109,D: 50d bin@70%
2017-02-28,1.0,1.0,0.30271376698051566,0.0,0.5756784417451289,0.5756784417451289,0.031449417978931526,-0.00017501284145193807,D: 50d bin@70%
2017-03-31,1.0,1.0,0.49542588180385216,1.0,0.873856470450963,0.873856470450963,0.021550141822817004,0.0007438578659277884,D: 50d bin@70%
2017-04-28,1.0,1.0,0.7411729056282897,1.0,0.9352932264070725,0.9352932264070725,0.030744584661860364,0.0001532925571032795,D: 50d bin@70%
2017-05-31,1.0,1.0,0.5170055325179476,0.0,0.6292513831294869,0.6292513831294869,0.007162494919285223,0.001029033729746276,D: 50d bin@70%
2017-06-30,1.0,1.0,0.5009830097672763,1.0,0.8752457524418191,0.8752457524418191,0.0350952337210213,0.0003276135883185649,D: 50d bin@70%
2017-07-31,1.0,1.0,0.7280135233529631,1.0,0.9320033808382407,0.9320033808382407,0.004238139387197748,0.0011380357684753761,D: 50d bin@70%
2017-08-31,1.0,1.0,0.6894510523599261,1.0,0.9223627630899816,0.9223627630899816,0.020257601249496604,0.000721820512477267,D: 50d bin@70%
2017-09-29,1.0,1.0,0.641896131835164,0.0,0.660474032958791,0.660474032958791,0.019234671716025442,0.0006997517576514678,D: 50d bin@70%
2017-10-31,1.0,1.0,0.6945623723468506,1.0,0.9236405930867126,0.9236405930867126,0.004261297051659119,0.0005470003967793513,D: 50d bin@70%
2017-11-30,0.0,1.0,0.4432254553849883,0.0,0.3608063638462471,0.3608063638462471,0.020064782641225465,0.000743758628905633,D: 50d bin@70%
2017-12-29,1.0,1.0,0.8418185606651596,1.0,0.9604546401662899,0.9604546401662899,0.05465450027193541,0.0013130445878672958,D: 50d bin@70%
2018-01-31,1.0,1.0,0.42643277216920417,0.0,0.6066081930423011,0.6066081930423011,-0.05049359573047496,0.000831396749592983,D: 50d bin@70%
2018-02-28,0.0,1.0,0.369927539571152,1.0,0.592481884892788,0.592481884892788,-0.006597402192731083,0.0013016904279326003,D: 50d bin@70%
2018-03-29,0.0,1.0,0.5375296954801752,0.0,0.3843824238700438,0.3843824238700438,0.005634902427271271,0.0010383531473283636,D: 50d bin@70%
2018-04-30,0.0,1.0,0.4299638719305879,0.0,0.35749096798264696,0.35749096798264696,-0.018610972934015257,0.0014985357087087259,D: 50d bin@70%
2018-05-31,0.0,1.0,0.3217793061643687,0.0,0.3304448265410922,0.3304448265410922,-0.02186075788198305,0.0014869726525497118,D: 50d bin@70%
2018-06-29,0.0,0.0,0.46849879902471664,0.0,0.11712469975617916,0.25,0.02857138611580967,0.0013889637773825125,D: 50d bin@70%
2018-07-31,1.0,0.0,0.6777003112567825,1.0,0.6694250778141957,0.6694250778141957,-0.02304528627637259,0.001585445180863898,D: 50d bin@70%
2018-08-31,0.0,0.0,0.4349313317906429,1.0,0.35873283294766073,0.35873283294766073,0.004422838503301385,0.001399971012127521,D: 50d bin@70%
2018-09-28,0.0,0.0,0.4635997793928483,0.0,0.11589994484821207,0.25,-0.0796812037324941,0.001706221493938953,D: 50d bin@70%
2018-10-31,0.0,0.0,0.5235868931732768,0.0,0.1308967232933192,0.25,0.014354352227821554,0.0018594692513889122,D: 50d bin@70%
2018-11-30,0.0,0.0,0.5496383669853063,1.0,0.3874095917463266,0.3874095917463266,-0.048975459280952705,0.0018274145095587002,D: 50d bin@70%
2018-12-31,0.0,0.0,0.5580194408936158,1.0,0.3895048602234039,0.3895048602234039,0.07530971433018774,0.001749146364480536,D: 50d bin@70%
2019-01-31,1.0,0.0,0.7730000388515309,1.0,0.6932500097128828,0.6932500097128828,0.01573571297562748,0.0018484976006734044,D: 50d bin@70%
2019-02-28,1.0,0.0,0.5126025136789106,1.0,0.6281506284197277,0.6281506284197277,0.009600613778538714,0.001749658313532132,D: 50d bin@70%
2019-03-29,1.0,1.0,0.5595546553907017,0.0,0.6398886638476754,0.6398886638476754,0.028095959782796998,0.0019251687312740184,D: 50d bin@70%
2019-04-30,1.0,1.0,0.6032842138943443,0.0,0.6508210534735861,0.6508210534735861,-0.056127694862272426,0.0021216723866521736,D: 50d bin@70%
2019-05-31,0.0,1.0,0.3428817827485905,0.0,0.33572044568714765,0.33572044568714765,0.05953735708807906,0.001815477498966045,D: 50d bin@70%
2019-06-28,1.0,1.0,0.6882775277450952,0.0,0.6720693819362737,0.6720693819362737,-0.017322470565051318,0.0018045595442239826,D: 50d bin@70%
2019-07-31,0.0,1.0,0.16390925374905818,0.0,0.2909773134372645,0.2909773134372645,-0.02393904541300107,0.0016946108862112563,D: 50d bin@70%
2019-08-30,0.0,1.0,0.6870411319711426,1.0,0.6717602829927857,0.6717602829927857,0.02675599768336312,0.0016183959715623253,D: 50d bin@70%
2019-09-30,0.0,1.0,0.4370361290346833,0.0,0.35925903225867084,0.35925903225867084,0.030835863813202247,0.0016071077805956957,D: 50d bin@70%
2019-10-31,1.0,1.0,0.6073702022155434,1.0,0.9018425505538858,0.9018425505538858,0.009901068079772202,0.0010830030416779657,D: 50d bin@70%
2019-11-29,0.0,1.0,0.4033439280101996,1.0,0.60083598200255,0.60083598200255,0.041406895544237265,0.0011155464954057948,D: 50d bin@70%
2019-12-31,1.0,1.0,0.6620571231720015,1.0,0.9155142807930003,0.9155142807930003,-0.034202053160656054,0.0012027682718174226,D: 50d bin@70%
2020-01-31,0.0,1.0,0.1800807709488406,0.0,0.29502019273721014,0.29502019273721014,-0.06661035277848804,0.0011816118484022642,D: 50d bin@70%
2020-02-28,0.0,1.0,0.08496564153359629,0.0,0.27124141038339905,0.27124141038339905,-0.14972899433856957,0.002044736984134987,D: 50d bin@70%
2020-03-31,0.0,0.0,0.5868105982602138,1.0,0.3967026495650534,0.3967026495650534,0.06374487988506439,-0.00019569869517255256,D: 50d bin@70%
2020-04-30,0.0,0.0,0.5962284019954369,1.0,0.39905710049885923,0.39905710049885923,0.045942480640142946,-0.00017559623035179328,D: 50d bin@70%
2020-05-29,1.0,0.0,0.7563294549962652,1.0,0.6890823637490663,0.6890823637490663,0.044396849449296116,0.0,D: 50d bin@70%
2020-06-30,1.0,0.0,0.47522824577807077,0.0,0.3688070614445177,0.3688070614445177,0.040240529990371865,0.00010952244887496576,D: 50d bin@70%
2020-07-31,0.0,0.0,0.3463124941373175,0.0,0.08657812353432938,0.25,0.04157394110505375,0.0,D: 50d bin@70%
2020-08-31,0.0,1.0,0.4493972312480079,1.0,0.6123493078120019,0.6123493078120019,-0.018356365736929003,-0.00021843424689171886,D: 50d bin@70%
2020-09-30,0.0,1.0,0.5136518393189461,1.0,0.6284129598297366,0.6284129598297366,-0.02043925493037957,0.0001089475897546599,D: 50d bin@70%
2020-10-30,0.0,1.0,0.19676062270681002,0.0,0.2991901556767025,0.2991901556767025,0.12608222780945222,-0.00010893572147030461,D: 50d bin@70%
2020-11-30,1.0,1.0,0.4642858012088143,1.0,0.8660714503022036,0.8660714503022036,0.055436063742148045,3.286031432447878e-05,D: 50d bin@70%
2020-12-31,1.0,1.0,0.6416392975449028,1.0,0.9104098243862258,0.9104098243862258,0.0028280250726382405,0.0,D: 50d bin@70%
2021-01-29,0.0,1.0,0.22807572170799945,0.0,0.30701893042699985,0.30701893042699985,0.019740679599657307,-0.00010962857720686614,D: 50d bin@70%
2021-02-26,0.0,1.0,0.1595898355942718,0.0,0.28989745889856794,0.28989745889856794,0.017330348487208935,-0.00010944498482290399,D: 50d bin@70%
2021-03-31,0.0,1.0,0.4817092619041661,1.0,0.6204273154760416,0.6204273154760416,0.025552645983651257,0.0,D: 50d bin@70%
2021-04-30,1.0,1.0,0.3739587355721551,1.0,0.8434896838930388,0.8434896838930388,0.030924338494245474,-0.0001091635140322289,D: 50d bin@70%
2021-05-28,1.0,1.0,0.7631588860164317,1.0,0.9407897215041079,0.9407897215041079,-0.0037825068000503226,-0.0002184486914600381,D: 50d bin@70%
2021-06-30,0.0,1.0,0.36641277170253034,1.0,0.5916031929256326,0.5916031929256326,-0.016518792356568168,-0.00010949283291616929,D: 50d bin@70%
2021-07-30,0.0,1.0,0.4834827355122266,1.0,0.6208706838780567,0.6208706838780567,0.014497979815520923,-0.0001089176656821067,D: 50d bin@70%
2021-08-31,1.0,1.0,0.6828634820306447,1.0,0.9207158705076612,0.9207158705076612,-0.0343326210874223,0.00010892953003227568,D: 50d bin@70%
2021-09-30,0.0,1.0,0.2617521463390118,0.0,0.31543803658475295,0.31543803658475295,0.029958549906353493,-0.0001089176656821067,D: 50d bin@70%
2021-10-29,0.0,1.0,0.4493486232742614,0.0,0.36233715581856535,0.36233715581856535,-0.041878361714310475,-0.00021922924283213074,D: 50d bin@70%
2021-11-30,0.0,1.0,0.13032623804903792,0.0,0.2825815595122595,0.2825815595122595,0.033449134890122245,0.0,D: 50d bin@70%
2021-12-31,0.0,0.0,0.6314602169762132,1.0,0.4078650542440533,0.4078650542440533,-0.025539622458089384,0.0,D: 50d bin@70%
2022-01-31,0.0,0.0,0.5514160815774203,0.0,0.13785402039435507,0.25,-0.03340705664967192,-0.00021868996488139114,D: 50d bin@70%
2022-02-28,0.0,0.0,0.3549083577521891,0.0,0.08872708943804727,0.25,-0.0019095999140366082,0.000459603955335508,D: 50d bin@70%
2022-03-31,0.0,0.0,0.4828974247678069,1.0,0.3707243561919517,0.3707243561919517,-0.06696002619832764,-0.00010912292085363262,D: 50d bin@70%
2022-04-29,0.0,0.0,0.3380567639275574,0.0,0.08451419098188935,0.25,0.018043989298549556,0.0003281875200651374,D: 50d bin@70%
2022-05-31,0.0,0.0,0.7783936511488204,1.0,0.44459841278720513,0.44459841278720513,-0.07804088510029039,0.0007770003208391607,D: 50d bin@70%
2022-06-30,0.0,0.0,0.3998732919610004,1.0,0.3499683229902501,0.3499683229902501,0.03377778309208912,0.0003604805390371446,D: 50d bin@70%
2022-07-29,0.0,0.0,0.7651343765995011,1.0,0.4412835941498753,0.4412835941498753,-0.048366352554612635,0.0019371168098052394,D: 50d bin@70%
2022-08-31,0.0,0.0,0.20289278805889224,0.0,0.05072319701472306,0.25,-0.09622758681592491,0.002067595628004959,D: 50d bin@70%
2022-09-30,0.0,0.0,0.2588948123916896,0.0,0.0647237030979224,0.25,0.03524092072127183,0.0015853644172227899,D: 50d bin@70%
2022-10-31,0.0,0.0,0.5458487890941239,1.0,0.386462197273531,0.386462197273531,0.13375197841516706,0.0031521032698698104,D: 50d bin@70%
2022-11-30,1.0,0.0,0.782368291722339,1.0,0.6955920729305848,0.6955920729305848,-0.023095930911740004,0.0036256586414582515,D: 50d bin@70%
2022-12-30,1.0,0.0,0.44804928521839216,1.0,0.612012321304598,0.612012321304598,0.08923087355145354,0.00284259161025191,D: 50d bin@70%
2023-01-31,1.0,1.0,0.5607463094841677,0.0,0.6401865773710419,0.6401865773710419,-0.045197814733555,0.003457735108419513,D: 50d bin@70%
2023-02-28,0.0,1.0,0.2970624086919082,0.0,0.32426560217297706,0.32426560217297706,0.030642438305638287,0.003990992901821144,D: 50d bin@70%
