date,portfolio_ret,comod_score,equity,com_ret,com_equity
2016-04-13,-0.00023545635668759113,1.0,1.0095686989427433,0.0,1.0
2016-04-14,0.0,1.0,1.0095686989427433,0.0,1.0
2016-04-15,0.0003533238246195003,1.0,1.00992540361667,0.0,1.0
2016-04-18,-5.9053401069597555e-05,1.0,1.0098657640867599,0.0,1.0
2016-04-19,-0.00017620582053556877,2.0,1.0096878198611683,0.0,1.0
2016-04-20,-0.00035291529935249644,3.0,1.0093314855819695,0.0,1.0
2016-04-21,-0.00011802889147655149,4.0,1.0092123553055938,0.0,1.0
2016-04-22,0.0,1.0,1.0092123553055938,0.0,1.0
2016-04-25,-0.00011767698151432526,2.0,1.0090935942419146,0.0,1.0
2016-04-26,-0.00011775895057564156,3.0,1.008974764439224,0.0,1.0
2016-04-27,0.0003536314722565326,4.0,1.0093315696706422,0.0,1.0
2016-04-28,0.0002942586104137668,4.0,1.0096285741757802,0.0,1.0
2016-04-29,0.00017650553092218857,4.0,1.0098067792032994,0.0,1.0
2016-05-02,-0.00018267511585590146,4.0,1.0096223126329165,0.0,1.0
2016-05-03,-0.014643195541179377,3.0,0.9948382156862948,0.0,1.0
2016-05-04,-0.025958830066480143,3.0,0.969013379501654,0.0,1.0
2016-05-05,0.01444260709610573,2.0,0.983008459012666,0.0,1.0
2016-05-06,0.020553382666784692,3.0,1.0032126080354398,0.0,1.0
2016-05-09,-0.031912253945199615,2.0,0.9711978325267868,0.0,1.0
2016-05-10,0.01693177875834584,3.0,0.9876419393577154,0.0,1.0
2016-05-11,0.0148240428907771,3.0,1.0022827858274845,0.0,1.0
2016-05-12,-0.002710828909493007,3.0,0.9995657686761762,0.0,1.0
2016-05-13,0.003996838984099249,3.0,1.0035608721075922,0.0,1.0
2016-05-16,0.010570633425898757,4.0,1.0141691462072169,0.0,1.0
2016-05-17,0.011244444603301873,4.0,1.0255729149901218,0.0,1.0
2016-05-18,-0.03674072199865208,4.0,0.9878926256311225,0.0,1.0
2016-05-19,0.0031757485211639513,4.0,0.9910299241760392,0.0,1.0
2016-05-20,0.003729674716402731,3.0,0.9947261434274369,0.0,1.0
2016-05-23,-0.0035849944879683404,3.0,0.9911600556862116,0.0,1.0
2016-05-24,-0.028891450543239133,4.0,0.9625240039569192,0.0,1.0
2016-05-25,0.01219916691312245,4.0,0.9742659949390766,0.0,1.0
2016-05-26,-0.0010160383503368953,4.0,0.9732761033247893,0.0,1.0
2016-05-27,-0.015715472920708212,4.0,0.9579806090786162,0.0,1.0
2016-05-31,0.0068808931120155625,3.0,0.9645723712530698,0.0,1.0
2016-06-01,0.0011733519863383612,3.0,0.9657041541608468,0.0,1.0
2016-06-02,0.0004127311881011453,3.0,0.9661027303837477,0.0,1.0
2016-06-03,0.0008251612837428812,3.0,0.9668999209529787,0.0,1.0
2016-06-06,-0.00011736101385184661,4.0,0.9667864445979624,0.0,1.0
2016-06-07,0.00011738856753440441,4.0,0.9668999342738055,0.0,1.0
2016-06-08,0.00011790259674915315,4.0,0.9670139342868531,0.0,1.0
2016-06-09,0.00011754992812718079,4.0,0.9671276067053265,0.0,1.0
2016-06-10,0.00029432000818485626,3.0,0.9674122517104478,0.0,1.0
2016-06-13,0.0001173990600717989,3.0,0.9675258249995005,0.0,1.0
2016-06-14,5.8848015480506e-05,3.0,0.9675827619742279,0.0,1.0
2016-06-15,0.0005873292634912541,3.0,0.968151051645185,0.0,1.0
2016-06-16,-0.0002928879333628509,3.0,0.9678674918844856,0.0,1.0
2016-06-17,5.832004962236237e-05,3.0,0.9679239379646403,0.0,1.0
2016-06-20,-0.0002938901227085844,3.0,0.9676394746797393,0.0,1.0
2016-06-21,-0.0003523023594578789,3.0,0.9672985730097051,0.0,1.0
2016-06-22,0.0001765730095573126,3.0,0.9674693718298819,0.0,1.0
2016-06-23,-0.00017651067551494037,3.0,0.9672986031575203,0.0,1.0
2016-06-24,0.001176431881022566,3.0,0.9684365640727434,0.0,1.0
2016-06-27,0.00029320165190593883,3.0,0.9687205112730956,0.0,1.0
2016-06-28,0.00017589342800639063,3.0,0.9688909028446033,0.0,1.0
2016-06-29,-0.00017583157277029082,3.0,0.9687205412333134,0.0,1.0
2016-06-30,0.0002343806905705792,3.0,0.9689475906227375,0.0,1.0
2016-07-01,0.0001762424526650097,3.0,0.9691183603226127,0.0,1.0
2016-07-05,0.00023424223633894403,3.0,0.9693453687746116,0.0,1.0
2016-07-06,-0.00023413254887522106,3.0,0.96911841347268,0.0,1.0
2016-07-07,-0.0002347274331460647,3.0,0.968890934795071,0.0,1.0
2016-07-08,0.0,3.0,0.968890934795071,0.0,1.0
2016-07-11,-0.0005276566403454863,3.0,0.9683796930595558,0.0,1.0
2016-07-12,-0.00017644930861893116,4.0,0.9682088231322349,0.0,1.0
2016-07-13,0.00011769240358461275,3.0,0.9683227739558011,0.0,1.0
2016-07-14,-0.0002934867751673287,4.0,0.9680385840275517,0.0,1.0
2016-07-15,-0.00023519747186223627,4.0,0.9678109037999234,0.0,1.0
2016-07-18,0.0002940135723021875,4.0,0.9680954533410626,0.0,1.0
2016-07-19,5.888701170786437e-05,3.0,0.9681524615893577,0.0,1.0
2016-07-20,-0.00023557432707632664,3.0,0.9679243897247115,0.0,1.0
2016-07-21,0.0003530686818837836,2.0,0.9682661335131548,0.0,1.0
2016-07-22,-0.00017616674555104295,2.0,0.9680955572195865,0.0,1.0
2016-07-25,-0.00035251169852618114,1.0,0.9677542922103755,0.0,1.0
2016-07-26,5.8712306131858405e-05,1.0,0.9678111112966402,0.0,1.0
2016-07-27,0.00035293521117141236,2.0,0.9681526859155798,0.0,1.0
2016-07-28,-5.888007716425836e-05,2.0,0.9680956810107263,0.0,1.0
2016-07-29,0.0006462984596886656,2.0,0.9687213597581947,0.0,1.0
2016-08-01,-0.00017028210392278087,2.0,0.9685564038469402,0.0,1.0
2016-08-02,-0.00017638513878565076,2.0,0.9683855648912258,0.0,1.0
2016-08-03,5.890578217215836e-05,2.0,0.9684426084003699,0.0,1.0
2016-08-04,0.00035231333709506707,2.0,0.9687838036475205,0.0,1.0
2016-08-05,-0.0007045081616992577,4.0,0.9681012875509288,0.0,1.0
2016-08-08,-0.0001761189414408726,4.0,0.9679307865769579,0.0,1.0
2016-08-09,0.00029372507052372043,4.0,0.9682150921155073,0.0,1.0
2016-08-10,0.00023538221361685263,2.0,0.9684429927271465,0.0,1.0
2016-08-11,-0.00047011102350963396,4.0,0.9679877170006248,0.0,1.0
2016-08-12,0.00035307719691934913,4.0,0.9683294913903957,0.0,1.0
2016-08-15,-0.00011793334131077193,5.0,0.9682152930579863,0.0,1.0
2016-08-16,-0.0001760775622742239,5.0,0.9680448120694279,0.0,1.0
2016-08-17,0.0,5.0,0.9680448120694279,0.0,1.0
2016-08-18,0.0003526573953125389,5.0,0.9683862002313982,0.0,1.0
2016-08-19,-0.00046984245321901597,5.0,0.9679312112834181,0.0,1.0
2016-08-22,5.863692760221806e-05,5.0,0.9679879677957781,0.0,1.0
2016-08-23,5.8900236400649675e-05,5.0,0.9680449825159143,0.0,1.0
2016-08-24,-0.00011751644473800837,5.0,0.9679312213112226,0.0,1.0
2016-08-25,-0.00017623504231423226,5.0,0.9677606379114775,0.0,1.0
2016-08-26,-0.0004706664411908146,5.0,0.9673051454561071,0.0,1.0
2016-08-29,0.0002944301669652871,5.0,0.9675899492715903,0.0,1.0
2016-08-30,5.8461992079705816e-05,5.0,0.9676465165075411,0.0,1.0
2016-08-31,-5.845515726976558e-05,5.0,0.9675899525782371,0.0,1.0
2016-09-01,0.0002353081660857459,5.0,0.9678176343955013,0.0,1.0
2016-09-02,0.020496064848668283,5.0,0.9876540873917562,0.0,1.0
2016-09-06,0.025371712965316817,5.0,1.0127125634060818,0.0,1.0
2016-09-07,-0.0002722660747320471,5.0,1.0124368361316114,0.0,1.0
2016-09-08,-0.00965055694701586,5.0,1.0026662567892668,0.0,1.0
2016-09-09,-0.02962525610732128,5.0,0.9729620121417156,0.0,1.0
2016-09-12,0.013313384844458542,5.0,0.9859154298483971,0.0,1.0
2016-09-13,-0.022105579463807534,5.0,0.9641211979692894,0.0,1.0
2016-09-14,0.0011061349919459507,5.0,0.96518764616284,0.0,1.0
2016-09-15,0.0027596373629612536,5.0,0.9678512140534596,0.0,1.0
2016-09-16,-0.007479544933859605,4.0,0.9606121274086562,0.0,1.0
2016-09-19,0.005374644506913606,4.0,0.9657750761025077,0.0,1.0
2016-09-20,0.0005012212151313256,4.0,0.9662591430596954,0.0,1.0
2016-09-21,0.034666327556587384,4.0,0.9997557990175501,0.0,1.0
2016-09-22,-0.002642892144599951,4.0,0.9971135522698082,0.0,1.0
2016-09-23,-0.01510041027519049,4.0,0.9820567285395816,0.0,1.0
2016-09-26,-0.004901705993157368,4.0,0.9772429751876787,0.0,1.0
2016-09-27,-0.009092420735504536,5.0,0.9683574708964561,0.0,1.0
2016-09-28,0.01207425123038064,5.0,0.9800496622808759,0.0,1.0
2016-09-29,-0.002758494722983673,5.0,0.9773462004592121,0.0,1.0
2016-09-30,-0.007231406446914418,5.0,0.970278612844344,0.0,1.0
2016-10-03,-0.007143530991720853,5.0,0.9633473975028866,0.0,1.0
2016-10-04,-0.04874427637314305,5.0,0.9163897257156578,0.0,1.0
2016-10-05,0.0014830073533231014,4.0,0.9177487384174039,0.0,1.0
2016-10-06,-0.014900408532413978,3.0,0.904073907284877,0.0,1.0
2016-10-07,0.005899722282489472,3.0,0.909407692260703,0.0,1.0
2016-10-10,0.00397067706283577,4.0,0.913018656525129,0.0,1.0
2016-10-11,-0.014097039238972153,3.0,0.9001477966981807,0.0,1.0
2016-10-12,0.010774885363704578,3.0,0.9098467860179948,0.0,1.0
2016-10-13,0.008511532832260194,3.0,0.9175909768095135,0.0,1.0
2016-10-14,-0.01292958284731488,3.0,0.9057269082549064,0.0,1.0
2016-10-17,0.010550508396623137,3.0,0.9152827876054973,0.0,1.0
2016-10-18,0.01881003304056611,3.0,0.9324992870818181,0.0,1.0
2016-10-19,0.012455468708277795,4.0,0.9441140027725571,0.0,1.0
2016-10-20,-0.002269010974510738,4.0,0.9419717977390769,0.0,1.0
2016-10-21,-0.003411965429398117,4.0,0.9387578225297232,0.0,1.0
2016-10-24,-0.010383059452381327,3.0,0.9290106442470091,0.0,1.0
2016-10-25,0.01103784882015807,4.0,0.9392649232905252,0.0,1.0
2016-10-26,-0.011778256264634052,3.0,0.9282020203236276,0.0,1.0
2016-10-27,-0.007668796158923102,3.0,0.9210838282354651,0.0,1.0
2016-10-28,0.0007799641686353775,4.0,0.9218022406177984,0.0,1.0
2016-10-31,0.012536470779165088,4.0,0.9333583874714723,0.0,1.0
2016-11-01,0.01402807094747649,4.0,0.9464516051503443,0.0,1.0
2016-11-02,-0.0045627310782380415,4.0,0.9421332009974765,0.0,1.0
2016-11-03,0.004185829127357932,4.0,0.9460768095920628,0.0,1.0
2016-11-04,-0.005144322145614999,4.0,0.9412098857090255,0.0,1.0
2016-11-07,0.008457784319242767,4.0,0.9491704359214916,0.0,1.0
2016-11-08,0.01039601303356108,3.0,0.9590380241444022,0.0,1.0
2016-11-09,0.019612111178402503,3.0,0.9778467844982376,0.0,1.0
2016-11-10,-0.008134372546810681,3.0,0.969892614459428,0.0,1.0
2016-11-11,-0.027978005335408923,2.0,0.9427569537173084,0.0,1.0
2016-11-14,0.0008954492407646786,2.0,0.9436011447157402,0.0,1.0
2016-11-15,0.007475005546425467,2.0,0.9506545685061037,0.0,1.0
2016-11-16,-0.0063068111346790134,2.0,0.9446589696882159,0.0,1.0
2016-11-17,-0.004931790933073249,2.0,0.9400001091466612,0.0,1.0
2016-11-18,-0.008325541694251176,2.0,0.9321740990453601,0.0,1.0
2016-11-21,0.014562586841924852,3.0,0.9457489653145011,0.0,1.0
2016-11-22,0.011966584311001727,3.0,0.9570663500449798,0.0,1.0
2016-11-23,-0.007391342396760314,3.0,0.9499923449553797,0.0,1.0
2016-11-25,0.004322776935725248,3.0,0.9540989499532683,0.0,1.0
2016-11-28,0.008828678319807326,3.0,0.9625223826676715,0.0,1.0
2016-11-29,-0.008697534108492277,3.0,0.9541508114142322,0.0,1.0
2016-11-30,-0.0029904384291793984,3.0,0.9512974821605463,0.0,1.0
2016-12-01,-0.0001753469145757136,3.0,0.9511306750822057,0.0,1.0
2016-12-02,0.0005331895850735346,3.0,0.9516378080522035,0.0,1.0
2016-12-05,0.0,3.0,0.9516378080522035,0.0,1.0
2016-12-06,-0.00011817948892417496,3.0,0.951525343982407,0.0,1.0
2016-12-07,0.00017741968923279394,3.0,0.9516941633132334,0.0,1.0
2016-12-08,-5.9191257532620334e-05,3.0,0.9516378313389204,0.0,1.0
2016-12-09,-5.9306786682311596e-05,3.0,0.9515813927570584,0.0,1.0
2016-12-12,-0.0001773987964015511,3.0,0.9514125833633053,0.0,1.0
2016-12-13,-5.922630147220387e-05,3.0,0.9513562347148184,0.0,1.0
2016-12-14,-0.0009470272801189727,3.0,0.9504552744074323,0.0,1.0
2016-12-15,-0.00023760047024007358,3.0,0.950229445787291,0.0,1.0
2016-12-16,0.0002377134318864993,3.0,0.9504553280899286,0.0,1.0
2016-12-19,0.00023689332598342272,3.0,0.9506804846137986,0.0,1.0
2016-12-20,5.958946771378315e-05,3.0,0.9507371351578426,0.0,1.0
2016-12-21,0.00023686165322367447,3.0,0.9509623283274572,0.0,1.0
2016-12-22,0.0001247050955426321,3.0,0.9510809181754687,0.0,1.0
2016-12-23,0.0,3.0,0.9510809181754687,0.0,1.0
2016-12-27,-0.0002372880324693627,3.0,0.9508552380556757,0.0,1.0
2016-12-28,0.00017788747293912,3.0,0.9510243832911043,0.0,1.0
2016-12-29,0.0005335269532710241,3.0,0.9515317804328082,0.0,1.0
2016-12-30,0.00017790602545675327,3.0,0.9517010636699608,0.0,1.0
2017-01-03,-0.00041465897324077794,3.0,0.9513064322840672,0.0,1.0
2017-01-04,0.00011891363112925823,3.0,0.9514195555862467,0.0,1.0
2017-01-05,0.0003551903609706475,3.0,0.95175749064163,0.0,1.0
2017-01-06,-0.00041466418331065347,3.0,0.9513628308990631,0.0,1.0
2017-01-09,0.00041500836151719955,3.0,0.9517576544287228,0.0,1.0
2017-01-10,-0.0001774962333584984,3.0,0.9515887210299916,0.0,1.0
2017-01-11,0.00023681804245245797,3.0,0.9518140744081258,0.0,1.0
2017-01-12,0.00017763792866476447,3.0,0.9519831526887778,0.0,1.0
2017-01-13,-0.00023678452792313953,3.0,0.9517577378073775,0.0,1.0
2017-01-17,0.0003553179488074987,4.0,0.952095914414537,0.0,1.0
2017-01-18,-0.0004734027657389839,4.0,0.9516451895754044,0.0,1.0
2017-01-19,-0.00017759254182947437,4.0,0.951476184487268,0.0,1.0
2017-01-20,0.00029614701658475795,4.0,0.9517579613206554,0.0,1.0
2017-01-23,0.0004733594536326935,4.0,0.9522084849492166,0.0,1.0
2017-01-24,-0.00029558338589413813,4.0,0.9519270279411581,0.0,1.0
2017-01-25,-0.00011821652690907625,4.0,0.951814494434044,0.0,1.0
2017-01-26,5.944768544019485e-05,3.0,0.9518710776027064,0.0,1.0
2017-01-27,0.00023656932180748935,3.0,0.9520962610979832,0.0,1.0
2017-01-30,0.0,3.0,0.9520962610979832,0.0,1.0
2017-01-31,0.00011795767986355621,3.0,0.952208568163949,0.0,1.0
2017-02-01,-0.0001712584340713974,3.0,0.9520454944156559,0.0,1.0
2017-02-02,0.0001773891120168125,3.0,0.9522143769205098,0.0,1.0
2017-02-03,-0.00017732620054228265,3.0,0.9520455243629488,0.0,1.0
2017-02-06,0.0005328721216421028,3.0,0.9525528428814161,0.0,1.0
2017-02-07,-0.00011844039507424853,3.0,0.9524400221463761,0.0,1.0
2017-02-08,0.0004731696298225785,3.0,0.9528906878390834,0.0,1.0
2017-02-09,-0.00041357110695483534,3.0,0.9524965997825068,0.0,1.0
2017-02-10,-5.920013415083858e-05,3.0,0.9524402118560215,0.0,1.0
2017-02-13,-0.00011819761102149773,3.0,0.9523276356983392,0.0,1.0
2017-02-14,-0.0003551101345311558,3.0,0.9519894545035087,0.0,1.0
2017-02-15,-0.00017768126009792828,3.0,0.9518203038176325,0.0,1.0
2017-02-16,0.00023708296504387771,3.0,0.9520459641974507,0.0,1.0
2017-02-17,0.0003551577239675474,3.0,0.9523840906752076,0.0,1.0
2017-02-21,5.910579167411889e-05,3.0,0.9524403820908648,0.0,1.0
2017-02-22,0.00011846845797625072,3.0,0.9525532162342454,0.0,1.0
2017-02-23,0.00023655585079307428,3.0,0.9527785482707374,0.0,1.0
2017-02-24,0.0002364981173256231,3.0,0.9530038786036318,0.0,1.0
2017-02-27,-0.00041406830195422906,3.0,0.9526092699058626,0.0,1.0
2017-02-28,-0.00023620317848688233,3.0,0.9523842605684548,0.0,1.0
2017-03-01,-0.00039055330172210745,3.0,0.9520123037509817,0.0,1.0
2017-03-02,-0.0005333438877987984,3.0,0.9515045538076669,0.0,1.0
2017-03-03,0.00011881025183213545,3.0,0.9516176023033242,0.0,1.0
2017-03-06,0.00011829365847226825,3.0,0.9517301726309673,0.0,1.0
2017-03-07,-0.00017766976902494624,3.0,0.9515610789510218,0.0,1.0
2017-03-08,-0.0004149453255535285,2.0,0.9511662331293325,0.0,1.0
2017-03-09,-5.958319356358377e-05,2.0,0.9511095596075527,0.0,1.0
2017-03-10,0.00029697369303061105,2.0,0.9513920141259462,0.0,1.0
2017-03-13,-0.00023724248875078846,2.0,0.9511663035167374,0.0,1.0
2017-03-14,-5.958319356358377e-05,2.0,0.9511096299907638,0.0,1.0
2017-03-15,0.0009498595200900795,2.0,0.9520130505274599,0.0,1.0
2017-03-16,-0.00035561681001039513,2.0,0.9516744986833431,0.0,1.0
2017-03-17,0.00023731895341794207,2.0,0.9519003490793652,0.0,1.0
2017-03-20,0.000296046994409882,2.0,0.9521821563166877,0.0,1.0
2017-03-21,0.00023701180202784222,2.0,0.952407834725415,0.0,1.0
2017-03-22,0.00011847683964683053,2.0,0.9525206729957283,0.0,1.0
2017-03-23,0.0,2.0,0.9525206729957283,0.0,1.0
2017-03-24,0.0,2.0,0.9525206729957283,0.0,1.0
2017-03-27,0.00017742943740672867,2.0,0.9526896782028563,0.0,1.0
2017-03-28,-0.00023654280428558883,2.0,0.9524643263147602,0.0,1.0
2017-03-29,0.00029575074430598924,2.0,0.9527460183481927,0.0,1.0
2017-03-30,-0.0001182844990681442,2.0,0.9526333232626732,0.0,1.0
2017-03-31,-0.0009370926774696642,2.0,0.9517406175511302,-0.0019926602858497677,0.9980073397141502
2017-04-03,0.00046139111424170487,2.0,0.9521797422151311,0.0,0.9980073397141502
2017-04-04,-0.00017714888630959713,2.0,0.9520110646342311,0.0,0.9980073397141502
2017-04-05,0.004971907071071535,2.0,0.9567443751782243,0.00994381414214307,1.0079313392127625
2017-04-06,0.0004346459106124856,2.0,0.9571602202083969,0.0006327210028955754,1.008569078540559
2017-04-07,-0.0006506322715337798,2.0,0.9565374608801008,0.0,1.008569078540559
2017-04-10,0.000335862582842128,3.0,0.9568587260222974,0.00019764575023195619,1.0087684179327479
2017-04-11,0.00047320506119341577,4.0,0.9573115164142981,0.0,1.0087684179327479
2017-04-12,0.0054914784730318855,4.0,0.9625685719986729,0.010272846845461592,1.0191313413927097
2017-04-13,-0.0022472659162781627,3.0,0.9604054244547396,-0.004967062105141751,1.0140692527267157
2017-04-17,0.0008648080781182288,4.0,0.9612359908240766,0.0018475038338081617,1.0159427495588753
2017-04-18,-0.0027248209037591953,2.0,0.9586167949028336,-0.006277006125876006,1.009565670696355
2017-04-19,-0.002802547664060795,3.0,0.9559302256435492,-0.005132367195495924,1.0043842089663741
2017-04-20,-0.0026182577632565818,3.0,0.9534273539091265,-0.005119087817743839,0.9992426779979201
2017-04-21,-0.0021770636664538157,2.0,0.9513516818583277,-0.004826054168690086,0.9944202787062352
2017-04-24,-0.0011325821815098558,3.0,0.9502741978951056,-0.001202641954909156,0.9932243471582506
2017-04-25,-0.0024792101977513803,3.0,0.9479182684130241,-0.004013035533054876,0.9892385025608093
2017-04-26,-0.0002252886298004242,3.0,0.9477047132051705,-0.0008056078954659096,0.9884415642126474
2017-04-27,-0.003451769601136412,2.0,0.9444334548852751,-0.007258119327158918,0.9812673373916684
2017-04-28,0.00023653724610095406,3.0,0.9446568485738194,0.0,0.9812673373916684
2017-05-01,0.00042900255079658667,2.0,0.9450621087714849,0.0015436657795369069,0.9827820862009772
2017-05-02,0.00017726496277437054,3.0,0.9452296351710157,0.0,0.9827820862009772
2017-05-03,-0.00035472862665425486,2.0,0.9448943351606585,0.0,0.9827820862009772
2017-05-04,-5.923554019893196e-05,3.0,0.9448383638342843,0.0,0.9827820862009772
2017-05-05,0.0001776735733931556,3.0,0.9450062366426657,0.0,0.9827820862009772
2017-05-08,-0.011592208171606722,3.0,0.9340515276240373,-0.022710968728401837,0.9604621529744333
2017-05-09,-0.0002577309690894314,2.0,0.9338107936186433,-4.146540939176102e-05,0.9604223270180549
2017-05-10,0.00011850119215772725,2.0,0.9339214513109367,0.0,0.9604223270180549
2017-05-11,-0.0022022767624236272,2.0,0.9318646978007856,-0.004522972516569079,0.9560783632286529
2017-05-12,0.006845068857298409,3.0,0.9382433758229175,0.012506088011350558,0.9680351633849384
2017-05-15,-5.9078417762148394e-05,3.0,0.9381879458887982,0.0,0.9680351633849384
2017-05-16,0.003005622353779658,3.0,0.9410077845510081,0.006011244707559316,0.9738542596375674
2017-05-17,0.002824323969214615,2.0,0.943665495392133,0.00458370524640106,0.9783181205166982
2017-05-18,-0.001621523693190019,1.0,0.9421353194329087,-0.0027703270335710517,0.9756078593799984
2017-05-19,0.001507220500723938,4.0,0.9435553251008142,0.002778023065970636,0.9783181205166983
2017-05-22,-0.0026421247669040637,4.0,0.9410623342074211,-0.004929382371335667,0.973495616419865
2017-05-23,0.0022995122726341966,4.0,0.9432263185942449,0.004953801553384096,0.9783181205166984
2017-05-24,0.0006419542014464152,3.0,0.9438318266923813,0.0006923675026284659,0.9789954761905767
2017-05-25,0.0,1.0,0.9438318266923813,0.0,0.9789954761905767
2017-05-26,-0.0005271355711539694,1.0,0.9433342993633445,-0.0009362921993885109,0.9780788503629828
2017-05-30,-0.001473075177034544,1.0,0.9419446970233071,-0.003300453101066081,0.9748507469882152
2017-05-31,0.001919526374523306,1.0,0.9437527847125857,0.0037204535930233096,0.978477633952509
2017-06-01,0.0019009630999290428,1.0,0.9455468239317797,0.00399168394714744,0.9823834074166
2017-06-02,-0.002850111809079514,1.0,0.942851909762854,-0.006410248887626646,0.9760860852719849
2017-06-05,0.004690323650638151,1.0,0.9472741903742641,0.010208044567465047,0.9860500155321238
2017-06-06,0.0027845263190633407,1.0,0.9499119002887306,0.005214376241176488,0.9911916513057262
2017-06-07,-0.00017727532310224392,1.0,0.9497435043496883,0.0,0.9911916513057262
2017-06-08,-0.003013199998742555,1.0,0.946881737223576,-0.00579023715748106,0.9854524165761508
2017-06-09,-0.00017748814881646258,1.0,0.9467136769368881,0.0,0.9854524165761508
2017-06-12,-5.9075626963722705e-05,2.0,0.9466577492328679,0.0,0.9854524165761508
2017-06-13,0.0,2.0,0.9466577492328679,0.0,0.9854524165761508
2017-06-14,-0.008964522344154902,1.0,0.9381714146876025,-0.018402354214901884,0.9673177721443854
2017-06-15,-0.00017748814881646258,1.0,0.938004900379937,0.0,0.9673177721443854
2017-06-16,0.0024818843917423505,1.0,0.9403329201015679,0.004490947571518689,0.9716619455440841
2017-06-19,-0.00029534658681557024,2.0,0.9400551959831455,0.0,0.9716619455440841
2017-06-20,-0.006319213539271895,1.0,0.9341147864610259,-0.01275659229383952,0.9592668502573394
2017-06-21,5.896752883571832e-05,1.0,0.9341698689016324,0.0,0.9592668502573394
2017-06-22,5.9176746078803966e-05,1.0,0.934225150034759,0.0,0.9592668502573394
2017-06-23,0.015378182453238964,2.0,0.948591834844398,0.030164451329966813,0.9882026084743775
2017-06-26,-0.017645282067962786,1.0,0.9318536643512022,-0.03529056413592557,0.9533283809407235
2017-06-27,0.001815320092147854,2.0,0.9335452770310405,0.004222203606385921,0.9573535274688014
2017-06-28,0.02604830903329114,2.0,0.9578625529037146,0.051623584339288264,1.0067755480366023
2017-06-29,-0.0234943467405061,2.0,0.9353581979560484,-0.04639759987466385,0.9600635789952046
2017-06-30,0.00022842734351169458,2.0,0.9355718593444392,0.00045685468702338916,0.9605021885411089
2017-07-03,-0.0042941590405109475,2.0,0.9315543649865876,-0.007842637037738576,0.9529693185024275
2017-07-05,-0.004004833393143392,2.0,0.9278236449581608,-0.008364775890124632,0.9449979437229898
2017-07-06,0.003872370305613937,2.0,0.9314165216897434,0.007507724821672834,0.9520927282415087
2017-07-07,-5.9077753566505464e-05,2.0,0.9313614956940073,0.0,0.9520927282415087
2017-07-10,-0.002400769760245114,2.0,0.9291255111792885,-0.005275082316866464,0.9470703607267448
2017-07-11,0.002660805330694793,2.0,0.9315977332923188,0.0049657571576211534,0.9517732821492945
2017-07-12,0.00023652113118355356,2.0,0.9318180758420052,0.0,0.9517732821492945
2017-07-13,-0.00547081251673287,2.0,0.9267202738493707,-0.01046880643427861,0.9418093518891555
2017-07-14,0.00023652113118355356,2.0,0.9269394627768324,0.0,0.9418093518891555
2017-07-17,5.900784755785704e-05,2.0,0.9269941594793474,0.0,0.9418093518891555
2017-07-18,0.0001183796338231069,2.0,0.9271038967085027,0.0,0.9418093518891555
2017-07-19,0.0006349116971421376,3.0,0.9276925258169889,0.0012698233942842752,0.9430052834371401
2017-07-20,-0.003846149571557156,3.0,0.9241244816062811,-0.007692299143114312,0.9357514047034043
2017-07-21,0.0002366492580601065,3.0,0.9243431749792085,0.0,0.9357514047034043
2017-07-24,0.003911410315648733,2.0,0.9279586604090218,0.008177869329932363,0.9434038574163695
2017-07-25,-0.00029533146410587463,2.0,0.9276846050192135,0.0,0.9434038574163695
2017-07-26,-0.0019479851027323636,2.0,0.9258774892286018,-0.004605119833876681,0.9390593696012256
2017-07-27,0.001134115458296725,1.0,0.9269275412016249,0.0025043387034671127,0.9414110923253713
2017-07-28,0.00558782019916737,2.0,0.932107045639516,0.010584260108751575,0.951375232195807
2017-07-31,-0.003620039229530081,1.0,0.9287327815681796,-0.007122066475558131,0.9445994745489089
2017-08-01,-0.005597300119127846,1.0,0.9235343854592701,-0.0115611926046979,0.9336787780893525
2017-08-02,-0.00023639670170522153,1.0,0.9233160649766362,0.0,0.9336787780893525
2017-08-03,0.00017727349480722854,1.0,0.9234797444422862,0.0,0.9336787780893525
2017-08-04,0.0007620385706451627,1.0,0.9241834716267608,0.001878498471888923,0.9354326922472285
2017-08-07,0.00656832667018914,1.0,0.930253810571595,0.012782106350763822,0.9473894924035139
2017-08-08,-0.0067313219312681305,1.0,0.9239919726948487,-0.013462643862536261,0.9346351250681764
2017-08-09,-5.9160103418554044e-05,1.0,0.9239373092341862,0.0,0.9346351250681764
2017-08-10,-0.00429982660147038,1.0,0.91996453901385,-0.008955087310419274,0.9262653859198062
2017-08-11,0.0006503912321891292,1.0,0.9205628758839495,0.0,0.9262653859198062
2017-08-14,0.006686495163099604,1.0,0.9267182151008766,0.01419974437586169,0.9394181176240763
2017-08-15,-0.00023636470437976564,1.0,0.926499171623921,0.0,0.9394181176240763
2017-08-16,-0.003459333771338391,1.0,0.9232941017504053,-0.007509589196062705,0.932363473477381
2017-08-17,0.00018251274151936947,1.0,0.9234626146881444,0.00012825757087808753,0.9324830561516647
2017-08-18,0.02011527937519131,1.0,0.942038323175141,0.040348860811963094,0.9701076851938422
2017-08-21,-0.013049744601651925,1.0,0.929744963652737,-0.026335582540665814,0.9445593341770855
2017-08-22,-0.002442778567533721,1.0,0.9274738025822536,-0.004767807656187006,0.9400558569518731
