date,factor,signals,equity
2024-01-03,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$137,692"
2024-01-04,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$137,614"
2024-01-05,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$137,745"
2024-01-08,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$141,328"
2024-01-09,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$141,567"
2024-01-10,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$143,172"
2024-01-11,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$143,818"
2024-01-12,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$143,312"
2024-01-16,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$143,227"
2024-01-17,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$142,509"
2024-01-18,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$144,316"
2024-01-19,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$147,664"
2024-01-22,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$149,172"
2024-01-23,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$148,202"
2024-01-24,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$148,321"
2024-01-25,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$149,846"
2024-01-26,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$149,658"
2024-01-29,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$151,760"
2024-01-30,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$151,640"
2024-01-31,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$149,001"
2024-02-01,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$152,084"
2024-02-02,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$155,085"
2024-02-05,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: OFF,"$154,712"
2024-02-06,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$155,747"
2024-02-07,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: OFF,"$157,956"
2024-02-08,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: OFF,"$159,896"
2024-02-09,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: OFF,"$161,752"
2024-02-12,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: OFF,"$161,619"
2024-02-13,LOW-VOL,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: OFF,"$160,657"
2024-02-14,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: OFF,"$164,289"
2024-02-15,LOW-VOL,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: OFF,"$165,571"
2024-02-16,LOW-VOL,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: OFF,"$165,297"
2024-02-20,LOW-VOL,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: OFF,"$165,954"
2024-02-21,LOW-VOL,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: OFF,"$166,896"
2024-02-22,LOW-VOL,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: OFF,"$168,206"
2024-02-23,LOW-VOL,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: OFF,"$168,741"
2024-02-26,LOW-VOL,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: OFF,"$167,922"
2024-02-27,LOW-VOL,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: OFF,"$167,729"
2024-02-28,LOW-VOL,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: OFF,"$168,279"
2024-02-29,LOW-VOL,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: OFF,"$167,849"
2024-03-01,LOW-VOL,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: OFF,"$167,754"
2024-03-04,LOW-VOL,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: OFF,"$168,009"
2024-03-05,LOW-VOL,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: OFF,"$167,723"
2024-03-06,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: ON,"$168,905"
2024-03-07,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: ON,"$171,331"
2024-03-08,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: ON,"$169,391"
2024-03-11,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: ON,"$167,644"
2024-03-12,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: ON,"$170,246"
2024-03-13,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: ON,"$170,703"
2024-03-14,LOW-VOL,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: OFF,"$169,651"
2024-03-15,LOW-VOL,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: OFF,"$169,541"
2024-03-18,LOW-VOL,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: OFF,"$170,011"
2024-03-19,LOW-VOL,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: OFF,"$171,098"
2024-03-20,LOW-VOL,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: OFF,"$171,530"
2024-03-21,LOW-VOL,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: OFF,"$171,631"
2024-03-22,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: ON,"$170,994"
2024-03-25,LOW-VOL,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: OFF,"$170,419"
2024-03-26,LOW-VOL,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: OFF,"$170,374"
2024-03-27,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: ON,"$170,588"
2024-03-28,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: ON,"$170,255"
2024-04-01,LOW-VOL,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: OFF,"$169,116"
2024-04-02,LOW-VOL,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: OFF,"$168,619"
2024-04-03,LOW-VOL,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: OFF,"$167,834"
2024-04-04,LOW-VOL,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: OFF,"$166,512"
2024-04-05,LOW-VOL,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: OFF,"$167,192"
2024-04-08,LOW-VOL,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: OFF,"$167,005"
2024-04-09,LOW-VOL,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: OFF,"$166,909"
2024-04-10,LOW-VOL,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: OFF,"$165,520"
2024-04-11,LOW-VOL,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: OFF,"$163,328"
2024-04-12,LOW-VOL,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: OFF,"$162,600"
2024-04-15,LOW-VOL,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: OFF,"$161,544"
2024-04-16,LOW-VOL,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: OFF,"$161,376"
2024-04-17,LOW-VOL,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: OFF,"$162,163"
2024-04-18,LOW-VOL,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: OFF,"$162,901"
2024-04-19,LOW-VOL,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: OFF,"$164,801"
2024-04-22,LOW-VOL,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: OFF,"$166,022"
2024-04-23,LOW-VOL,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: OFF,"$167,399"
2024-04-24,LOW-VOL,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: OFF,"$167,700"
2024-04-25,LOW-VOL,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: OFF,"$167,579"
2024-04-26,LOW-VOL,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: OFF,"$166,621"
2024-04-29,LOW-VOL,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: OFF,"$167,340"
2024-04-30,LOW-VOL,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: OFF,"$166,008"
2024-05-01,LOW-VOL,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: OFF,"$165,514"
2024-05-02,LOW-VOL,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: OFF,"$165,333"
2024-05-03,LOW-VOL,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: OFF,"$165,869"
2024-05-06,LOW-VOL,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: OFF,"$166,520"
2024-05-07,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: ON,"$165,331"
2024-05-08,LOW-VOL,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: OFF,"$165,130"
2024-05-09,LOW-VOL,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: OFF,"$166,197"
2024-05-10,LOW-VOL,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: OFF,"$166,739"
2024-05-13,LOW-VOL,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: OFF,"$166,297"
2024-05-14,LOW-VOL,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: OFF,"$166,214"
2024-05-15,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: ON,"$169,962"
2024-05-16,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: ON,"$167,395"
2024-05-17,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: ON,"$167,911"
2024-05-20,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: ON,"$169,194"
2024-05-21,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: ON,"$169,626"
2024-05-22,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: ON,"$168,678"
2024-05-23,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: ON,"$167,732"
2024-05-24,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: ON,"$170,900"
2024-05-28,LOW-VOL,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: OFF,"$168,681"
2024-05-29,LOW-VOL,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: OFF,"$167,501"
2024-05-30,LOW-VOL,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: OFF,"$168,674"
2024-05-31,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: ON,"$168,173"
2024-06-03,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: ON,"$166,972"
2024-06-04,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: ON,"$165,905"
2024-06-05,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: ON,"$168,850"
2024-06-06,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: ON,"$167,791"
2024-06-07,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: ON,"$167,300"
2024-06-10,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: ON,"$169,277"
2024-06-11,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: ON,"$167,926"
2024-06-12,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$170,130"
2024-06-13,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$170,497"
2024-06-14,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$168,139"
2024-06-17,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$170,651"
2024-06-18,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$171,867"
2024-06-20,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$170,598"
2024-06-21,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$169,686"
2024-06-24,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$169,182"
2024-06-25,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$169,690"
2024-06-26,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$168,258"
2024-06-27,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$168,701"
2024-06-28,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$167,524"
2024-07-01,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: OFF,"$167,225"
2024-07-02,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$167,712"
2024-07-03,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$168,853"
2024-07-05,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$168,160"
2024-07-08,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$168,919"
2024-07-09,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$169,028"
2024-07-10,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$170,733"
2024-07-11,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$170,476"
2024-07-12,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$171,520"
2024-07-15,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$172,502"
2024-07-16,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$174,481"
2024-07-17,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$169,487"
2024-07-18,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$168,190"
2024-07-19,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$167,630"
2024-07-22,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$170,708"
2024-07-23,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$171,074"
2024-07-24,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: OFF,"$165,376"
2024-07-25,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: OFF,"$164,081"
2024-07-26,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$167,815"
2024-07-29,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$167,555"
2024-07-30,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$166,714"
2024-07-31,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$171,213"
2024-08-01,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$167,726"
2024-08-02,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: OFF; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$161,222"
2024-08-05,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: OFF; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$157,399"
2024-08-06,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: OFF; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$160,465"
2024-08-07,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: OFF; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$157,981"
2024-08-08,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: OFF; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$162,657"
2024-08-09,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: OFF; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$163,894"
2024-08-12,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: OFF; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$164,387"
2024-08-13,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$167,607"
2024-08-14,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$168,791"
2024-08-15,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$172,275"
2024-08-16,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$172,518"
2024-08-19,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$174,222"
2024-08-20,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$173,119"
2024-08-21,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$174,840"
2024-08-22,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$173,030"
2024-08-23,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$175,286"
2024-08-26,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$173,476"
2024-08-27,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$174,139"
2024-08-28,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$172,416"
2024-08-29,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$172,672"
2024-08-30,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$174,112"
2024-09-03,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: OFF; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$169,957"
2024-09-04,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: OFF; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$170,182"
2024-09-05,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$168,432"
